eye_id,image_name,image_id,eye_type,minio_key,is_valid_eye,rejecting_reason,split
13261,000624.jpg,59914,left,raw/eyes/136a1b1fb667e80d45703f4b8d2b04b7c6af3e4780f92cac232490f0a1dc04ab_left.png,0,sun_glasses,train
15204,001595.jpg,60885,right,raw/eyes/0693229306ed3651bd1bb89d99053bb5b7a4652189eb357b61769a8445665abd_right.png,1,,train
12823,000405.jpg,59695,left,raw/eyes/00a69a76de919a1f9bb4057139787ef21197dc3046fd803564abda1afc8ff3ba_left.png,1,,train
16634,002310.jpg,61600,right,raw/eyes/08e9729af2c5e7c7f803dc73caef1b5f4fe3635815d6ff746be38076d4461974_right.png,0,closed,train
16832,002409.jpg,61699,right,raw/eyes/0584b77689a419b352b0525e676e93d0b87a834a48bb49985734318e862aeaa8_right.png,1,,train
15059,001523.jpg,60813,left,raw/eyes/0f9a664a8d023a5a2bd00021a2d6b8553a6d73617e489ca6ce523ca5f27b1f7b_left.png,0,closed,train
16186,002086.jpg,61376,right,raw/eyes/140faf67d4f6fc6e6e5ffa42095ee569ab86ca59390b359b49118420eaba6acd_right.png,1,,train
16102,002044.jpg,61334,right,raw/eyes/04e3254b71e911594bbd1caf5b7fc9e153130ea638796848f8ddbc19d8f50852_right.png,1,,train
12518,000252.jpg,59542,right,raw/eyes/0c6ccdd2e585ec63328e16b38a4bad575c07db3cb76d51a4a30bb3418ba9dc5c_right.png,1,,train
15401,001694.jpg,60984,left,raw/eyes/158fac8b6e265432f2d177cf2cf6d964abc69185d3a39798da8f0ba67bfcbff6_left.png,1,,train
13363,000675.jpg,59965,left,raw/eyes/190c0be00a1460688dcdc6d3a106badb8bf9dcd639cf79f88280f523504a6693_left.png,0,sun_glasses,train
15311,001649.jpg,60939,left,raw/eyes/11517bebaf850212d0501def85db173edf9c5c31db1c9480cc53da019aa506d7_left.png,1,,train
14926,001456.jpg,60746,right,raw/eyes/03a6180a67e33da8cc34d722aa1392908e929ce631940446295616e16c3761d7_right.png,1,,train
13378,000682.jpg,59972,right,raw/eyes/05524337d39ab98a5cccd738ed78f1463622eb2afff806d88fae3adcb4cf22b4_right.png,1,,train
12462,000224.jpg,59514,right,raw/eyes/0eabd8df38992a33645ba0fa1108d347404729f73d85f565927616f5d007d91b_right.png,0,blur,train
17812,002899.jpg,62189,right,raw/eyes/189a0b3d1b3ab0d85d3761b1794864d53ec35888fc1f2bab1c0f20e9df4ecbfc_right.png,0,blur,train
16723,002355.jpg,61645,left,raw/eyes/0265e3ffb36d7fa97a0cedfaa2e560b48f136d1d603a35ccb7a1722a92395628_left.png,1,,train
16452,002219.jpg,61509,right,raw/eyes/1c7febc81fe742f1afe39ec9b7cbfcc95a020d6c690403a9b04e3154164815ba_right.png,1,,train
13818,000902.jpg,60192,right,raw/eyes/02e6c8abbfe0f1a885772ffe5f557b95ccdedcac3fe1dd81b7c0cfaeb06ed534_right.png,1,,train
13040,000513.jpg,59803,right,raw/eyes/0786fab815633b39806e124107ba6f36dd4b07439338334f70ac3dddeba421da_right.png,0,hairs,train
15814,001900.jpg,61190,right,raw/eyes/1a02b5781955536e881e3a2b303154a10e727499414d97ae2152ee5c42286075_right.png,1,,train
13825,000906.jpg,60196,left,raw/eyes/100859a8fc41aa971d99fb69980511d2260068b164059ceda01e604c0b01ab81_left.png,0,side_eye,train
16771,002379.jpg,61669,left,raw/eyes/053900ef019d6fceead858bfa239c0dd041027102058b38043226f271cfd7856_left.png,1,,train
15771,001879.jpg,61169,left,raw/eyes/0dfb5ebf23fafe72595fef061e6ec7cab0c54fb03e1d0d240a90ee11f11f21a2_left.png,0,blur,train
14608,001297.jpg,60587,right,raw/eyes/1a6a2a201df2a821cc01969400fcf5836b6256cc1c0baaf83a436e3b2deb6383_right.png,1,,train
12749,000368.jpg,59658,left,raw/eyes/05726c1993907a9b877275e095e48b5586a4b365f3bbdbc7510ba144aad9d1b6_left.png,0,closed,train
18013,003000.jpg,62290,left,raw/eyes/1cef96bf4e11ccdf1ec56d2eede74ad333caeaac05ae0dc1eaaaf9ecb5f3b4f3_left.png,1,,train
15783,001885.jpg,61175,left,raw/eyes/0ba3e9c7fc4ed1bec27e9351d14d41b6d5176d4d04d271ba06726eb474380b6c_left.png,1,,train
17437,002712.jpg,62002,left,raw/eyes/0e3ba6d3739cd155725620f3b78472d87712a2cac0aeae3190ac7e6fd27219ef_left.png,1,,train
13508,000747.jpg,60037,right,raw/eyes/1182cb32c2e7ffdb92a9ac5dac8f70f563ec235584f0d4e55e4ac523d270a0ed_right.png,1,,train
14843,001415.jpg,60705,left,raw/eyes/1b15684621cdb087f851351312e093ec70778087cce799d1d376178f0cc0ee9c_left.png,1,,train
13515,000751.jpg,60041,left,raw/eyes/00de741a6958f49c60d1adfb163aa84034237768d29ffa17503c127d4912acef_left.png,1,,train
16311,002149.jpg,61439,left,raw/eyes/17cf47c2784ae21092d4ff8cba1231181ec7bcfdf6d6194440bcd86776f0e675_left.png,1,,train
12050,000018.jpg,59308,right,raw/eyes/1c3578ac068168a05563f22ee424b1c26a7bcea5063c56582306b2518b092e97_right.png,1,,train
13645,000816.jpg,60106,left,raw/eyes/124e7b4cac7115eca207f1103f353503a3ea8c8842a9d0ebd2c7143aa57f5aae_left.png,1,,train
17517,002752.jpg,62042,left,raw/eyes/1815adca2782e2d316b1845317041d22238e90f5b5e95c5036574e643fa43998_left.png,1,,train
18009,002998.jpg,62288,left,raw/eyes/1c9ead24f4ce21fbbb407ca0ffc3f999b482d9d5af3d0f04fcdfa3ac3e1d4029_left.png,1,,train
14783,001385.jpg,60675,left,raw/eyes/1ae1f788bc06e32a7dfd3c5d8fc536bb423abad83b0e288b287dbdd19ec7ddb0_left.png,0,sun_glasses,train
15543,001765.jpg,61055,left,raw/eyes/008e152dbdf4b1c18f6fa573fe371d1036a6766522f9ab01ce46304b8a6031a8_left.png,0,side_eye,train
17032,002509.jpg,61799,right,raw/eyes/042d44d40450a3789c41661a9bd3a68227e0d7a5673ed15a27f6351bea0d86b5_right.png,0,hairs,train
13599,000793.jpg,60083,left,raw/eyes/1b08a2158f6891bb4c4a71da3570182c618783aff76e2ca2af97d304556b0347_left.png,0,closed,train
13946,000966.jpg,60256,right,raw/eyes/11f39159b9426d4fb74ea94c729fb38172270703880fe024aedac79b13bfcd3e_right.png,1,,train
17539,002763.jpg,62053,left,raw/eyes/06a2667513790a4142cc6d9d149e7c7c3ce692e79408c1c56dbf5997cbe7db9a_left.png,1,,train
12951,000469.jpg,59759,left,raw/eyes/1c7d43c8d1df4b6c054ffe7ab0060fa9c636af0fe93d3ff712032eb795366ea2_left.png,1,,train
16518,002252.jpg,61542,right,raw/eyes/09a6ecad6f999a2f3145de48827ff0a3fe494c5f6be77abc6ff2c46b410ac141_right.png,1,,train
14555,001271.jpg,60561,left,raw/eyes/0ad3f117a09f0b3a7f89828aa36d6220833a090b0fe31656d353d0137a95df0d_left.png,1,,train
16592,002289.jpg,61579,right,raw/eyes/1756719bd5aac9e237bd72d2a9d1efbeb3fc39e9759aae18ab9bc5e03a2e4633_right.png,1,,train
16079,002033.jpg,61323,left,raw/eyes/1a068ab634865b6b13f85614b1abbbc9c11939ce8065bfeebf795a5753daee7c_left.png,1,,train
13449,000718.jpg,60008,left,raw/eyes/1afeb3ee651fdb5d9a10b0cedaf3f23283561897340357132c9b85fe9047a71a_left.png,0,reflection,train
13075,000531.jpg,59821,left,raw/eyes/16122c61969b62e50d1a3343ce0a8464fa27fbfcf751e557a69c6e10a3a044fb_left.png,1,,train
14640,001313.jpg,60603,right,raw/eyes/14739db2b1f99a9561b6ed50d9085710aff946ea14158be9eff8c1d5fc3d5596_right.png,1,,train
17981,002984.jpg,62274,left,raw/eyes/16519cc106caa291d3d0da67d1991ad467adb1044e18fc052602b99a4cbee0c5_left.png,1,,train
15003,001495.jpg,60785,left,raw/eyes/04f60051706f27ed27cdfaec53a43e62d60988ac94e7ad080da5df79545c543b_left.png,1,,train
13733,000860.jpg,60150,left,raw/eyes/0504f8276b601bd1f58633d3c9eb1f041389c453acf9ece7b33355e8dd430aa2_left.png,1,,train
14924,001455.jpg,60745,right,raw/eyes/05213319d84ff2803ca47689b1f5ddd19402d9444fee081b865540fba8436e6d_right.png,1,,train
14077,001032.jpg,60322,left,raw/eyes/038ce78787ab46cb80ed7b6ceebf1fd7e3f5000ff46c00cd2682b3632647bda6_left.png,0,closed,train
16772,002379.jpg,61669,right,raw/eyes/053900ef019d6fceead858bfa239c0dd041027102058b38043226f271cfd7856_right.png,1,,train
17464,002725.jpg,62015,right,raw/eyes/096c4bf2f8823a798d6eef664a8f0ff772aabf1c3a1320e4d061b51c886137c2_right.png,1,,train
13272,000629.jpg,59919,right,raw/eyes/054a0815f4d4bbdbff1358b2283221a29c3ba10d75ee53018644b610e81c0221_right.png,1,,train
12463,000225.jpg,59515,left,raw/eyes/0fc6dd0598e82e5da360ee43b0331a763326b10eebbdfbfa7d25a3524ddccf4c_left.png,1,,train
16909,002448.jpg,61738,left,raw/eyes/1a10caa242eb1d8997355ab902033f6676122d993aa73ada6351fc0c97c401ad_left.png,0,side_eye,train
13321,000654.jpg,59944,left,raw/eyes/04f837236610f04e5ad5957b6e9f1c0ebebf263527a313244f352ba89ef4a94f_left.png,0,side_eye,train
17880,002933.jpg,62223,right,raw/eyes/1acfa8e184ae6879a74002eb330f447027e2db2cec9129cef532be644768f0b5_right.png,1,,train
14350,001168.jpg,60458,right,raw/eyes/05c659b155bf5818f6862d9e7868ee144c96480353b147ea4baf6bd1d939176e_right.png,0,closed,train
16753,002370.jpg,61660,left,raw/eyes/024a0f1fe1b7a17485569d0d4eee5b59dba749c40ba29eea7449a75b5c58e403_left.png,0,closed,train
14183,001085.jpg,60375,left,raw/eyes/1565a797eb6a0b0c4687dec5ec5dcfdbe127b47915b241e41a08424db3d900d5_left.png,0,hairs,train
15363,001675.jpg,60965,left,raw/eyes/1d2634219cfe80f6a4baff665b7f012796cea5734d3930ec1598bcad65ffc783_left.png,0,sun_glasses,train
16013,002000.jpg,61290,left,raw/eyes/0b04c060d9329bfeb86b050cc0e72a2b847aee7fd6eb43ff78567a7e8a9b9117_left.png,1,,train
14661,001324.jpg,60614,left,raw/eyes/0e99c76494f0db58f3d5b74e5d5340430aee8e52190d68f332b9bd87eb0e54e8_left.png,0,closed,train
13677,000832.jpg,60122,left,raw/eyes/1cd1ab4c116ae9a333a5a4582b4b57b9c8f26d5955cd53e9fa201cb7e334e7c7_left.png,1,,train
16796,002391.jpg,61681,right,raw/eyes/137a0686708f9fe72ce87c43897efb038264c690eae64bef128ca1970d873403_right.png,1,,train
14119,001053.jpg,60343,left,raw/eyes/0f31a0f33012c85aa13d06f3b22c8194a0be1738b8fa24e72589d45781548ca0_left.png,1,,train
13112,000549.jpg,59839,right,raw/eyes/05eb05c056530077ec7c082838529cb4db51ac74653d6bbf4c15e6e4871c9222_right.png,1,,train
14637,001312.jpg,60602,left,raw/eyes/0f4ebf23a476f32ba92faa802ec31f68ce3f43c09f6d0fbca662e857e7235d23_left.png,0,reflection,train
17642,002814.jpg,62104,right,raw/eyes/0bc19fd7bdec7edeaa5a0c4400a724f620eff844ebbbaa183716950a6329e087_right.png,0,reflection,train
17134,002560.jpg,61850,right,raw/eyes/053f02a8d74a058fb70f48569210acc344312814b50f45719beae2eece557ae5_right.png,0,hairs,train
15084,001535.jpg,60825,right,raw/eyes/0aa99abf5e46e9be798a1781ff48e5d6e8be6e156efef423f73adcb3ba5da2ce_right.png,1,,train
12517,000252.jpg,59542,left,raw/eyes/0c6ccdd2e585ec63328e16b38a4bad575c07db3cb76d51a4a30bb3418ba9dc5c_left.png,0,blur,train
16855,002421.jpg,61711,left,raw/eyes/110e0aa8378c37e36c2d41c2619a591b0a9c1c2cfb527444f7b92d63566550c9_left.png,0,reflection,train
15364,001675.jpg,60965,right,raw/eyes/1d2634219cfe80f6a4baff665b7f012796cea5734d3930ec1598bcad65ffc783_right.png,0,sun_glasses,train
17206,002596.jpg,61886,right,raw/eyes/17dfcbb9389e893140084018680559ce0f32e77664e4ef5982cf00f31aa92d56_right.png,0,closed,train
13460,000723.jpg,60013,right,raw/eyes/1be5ac3c3eaefe093033201c27f8dab42fa6a959e7735087582de35836a65aba_right.png,1,,train
12461,000224.jpg,59514,left,raw/eyes/0eabd8df38992a33645ba0fa1108d347404729f73d85f565927616f5d007d91b_left.png,0,blur,train
14000,000993.jpg,60283,right,raw/eyes/1104c7a302fc6af1305fc40ac9e7b45af37eeb4d134264ff4cc96ae833b505f0_right.png,0,blur,train
13262,000624.jpg,59914,right,raw/eyes/136a1b1fb667e80d45703f4b8d2b04b7c6af3e4780f92cac232490f0a1dc04ab_right.png,0,sun_glasses,train
14720,001353.jpg,60643,right,raw/eyes/0e3abf518ae25bb9a631f3641ff13a36b3820f189605acc3c6f0d9b919470444_right.png,1,,train
17453,002720.jpg,62010,left,raw/eyes/0013b78c8c6a5bd274345f9e04b008a0af9619b32c9d5637e1978e947c5e1994_left.png,1,,train
17459,002723.jpg,62013,left,raw/eyes/18ded20ce1f16cebdf7ed5df9cd5605893a3395cad9ecb6da763936dffe577ac_left.png,1,,train
13322,000654.jpg,59944,right,raw/eyes/04f837236610f04e5ad5957b6e9f1c0ebebf263527a313244f352ba89ef4a94f_right.png,0,side_eye,train
15845,001916.jpg,61206,left,raw/eyes/0791b553b624c71b78ccb800cca4802ed2b0b636efef8f22f09a62794c876531_left.png,1,,train
14474,001230.jpg,60520,right,raw/eyes/0c343abbdb2287f31e8c7edea8b82829bd6bc1bca880735c46e28a2cb2fa2f55_right.png,1,,train
14486,001236.jpg,60526,right,raw/eyes/19c31669b62532c6b5c0519dbc5716574744e19f1252fa8d5b89cb67392593d9_right.png,0,reflection,train
16831,002409.jpg,61699,left,raw/eyes/0584b77689a419b352b0525e676e93d0b87a834a48bb49985734318e862aeaa8_left.png,1,,train
12590,000288.jpg,59578,right,raw/eyes/0a7eb6fcb922921db9aa75a3e4dd44224cb9cd9720ffe808d0bbb0a4f6c2f4c1_right.png,1,,train
13780,000883.jpg,60173,right,raw/eyes/09d1f6105650c24699f6c2b4534984b7a918d9a6e7985cc606195351c5201fef_right.png,1,,train
13625,000806.jpg,60096,left,raw/eyes/134e914c033edf8623afb5b3933b6eb446b5a6a0a2e67a48e727d338834d7d93_left.png,0,blur,train
15058,001522.jpg,60812,right,raw/eyes/0d8ef1914d5ccda202308415e0566e241c67783fbb39dabd51000bfb38fd8226_right.png,0,closed,train
16408,002197.jpg,61487,right,raw/eyes/0d396003216c898a54bd11fa73e5861daaeab738a4495584097b4c60b32b4a75_right.png,0,closed,train
14163,001075.jpg,60365,left,raw/eyes/15d9f7442910c437f23353961bb5d60fa31d19f01fcb5ffef98e6f6ed2b92079_left.png,1,,train
12816,000401.jpg,59691,right,raw/eyes/07fa290338a3ca2707dd8a3d8c01c72054141cf98b0df07bdc55b02357296fff_right.png,1,,train
15604,001795.jpg,61085,right,raw/eyes/121dd77085625cbf4f2061c718f9e620c8313e3ef1e72456bb54ae7ca228be93_right.png,1,,train
14508,001247.jpg,60537,right,raw/eyes/0e056d14cbfd7c58c64520058bfca0c475fe23d34e8d678f510781a050d59b4b_right.png,1,,train
17842,002914.jpg,62204,right,raw/eyes/00ad10081208f6f08673e8ee1283e2a06d89400698799f5243d2600b60923ba6_right.png,1,,train
15987,001987.jpg,61277,left,raw/eyes/0e764cd134c20eaa3244ab184140e91ad0c79b98d0742acd034199c11c03910d_left.png,1,,train
17394,002690.jpg,61980,right,raw/eyes/05d0648c4313c30853d4c847b47e0b8728bd267aece3ff2e1dae6c6cc198d565_right.png,1,,train
13282,000634.jpg,59924,right,raw/eyes/05e7b7ad3f9c52ed36903d853599638b6ee128b875aaef8420ab25656147e67b_right.png,0,reflection,train
13876,000931.jpg,60221,right,raw/eyes/0a274c26624c0d816c2ec7145cce7c47e536c3d19d3c3faac5aa0277c1f2c26a_right.png,1,,train
12897,000442.jpg,59732,left,raw/eyes/1d9868fef859af2a87c875b6563527acebfe23cf1f784419c0980b88f1b26a92_left.png,1,,train
12341,000164.jpg,59454,left,raw/eyes/0e0c2baa90cdcb86980d4a95c2340aefcbee8eeeb729a2f9885a1b06ebbdc823_left.png,1,,train
13944,000965.jpg,60255,right,raw/eyes/09b6d0faf8c4ef669e8a521ce1bd3393fff3c921156f09c36df0be354ad347e9_right.png,0,blur,train
14964,001475.jpg,60765,right,raw/eyes/12c1c3ef843236f5bedf467237fff850c1040fbe1e6154c563276f8f70e30854_right.png,1,,train
12808,000397.jpg,59687,right,raw/eyes/1607acf9a1d34e3cd60c37f10ce6ab99188b35725181bdb0ceeb29829182abb2_right.png,1,,train
17908,002947.jpg,62237,right,raw/eyes/0fa79ce5af47ffc013d74f2b4aeb33faef832085b8ecc4cfe8a6add2df7c2a14_right.png,0,reflection,train
14078,001032.jpg,60322,right,raw/eyes/038ce78787ab46cb80ed7b6ceebf1fd7e3f5000ff46c00cd2682b3632647bda6_right.png,0,closed,train
15074,001530.jpg,60820,right,raw/eyes/0f1a2e51b6720e4d2a776a8c04bb79769f584ab18ad808663c0a502bd7fdbfcd_right.png,1,,train
16983,002485.jpg,61775,left,raw/eyes/0848c5f0a81da9a1f9656eaeae462e3950c669bdc0bc5399e81e99fe871d0baf_left.png,1,,train
14662,001324.jpg,60614,right,raw/eyes/0e99c76494f0db58f3d5b74e5d5340430aee8e52190d68f332b9bd87eb0e54e8_right.png,0,closed,train
13329,000658.jpg,59948,left,raw/eyes/1cf709c1170339cf8072bdf24a6a0187b97efb5b10105eaed83ae9d81edb0732_left.png,0,hairs,train
17379,002683.jpg,61973,left,raw/eyes/1aee49a9befe7d86c80c29fbc78521bd19aa90270c1d5b010080601c71d4db47_left.png,1,,train
16540,002263.jpg,61553,right,raw/eyes/109ae0776f1c3c2a0c999cb0b27ae3b618d690f44c5c2f5a9c4bdfa346c4b33d_right.png,1,,train
16250,002118.jpg,61408,right,raw/eyes/1772ac863f7633a3fbac03e9318e6c9153aec6f2684abb439c023af28b6535df_right.png,0,blur,valid
13354,000670.jpg,59960,right,raw/eyes/1a85e7ae5fa34f1bc450a572bafc41817f6fe2f723ed470714d2fcbf02788196_right.png,0,closed,valid
15405,001696.jpg,60986,left,raw/eyes/1909251e70e795192d6e462ae5b60cda7c9651add68cdd07a3a8ee0796987e05_left.png,0,blur,valid
12833,000410.jpg,59700,left,raw/eyes/0281c2c3cfcb010fe4d4bbc46092a4c570ce1997724f6543dc5966de49131223_left.png,0,blur,valid
14123,001055.jpg,60345,left,raw/eyes/1aecf4dc4b55d58e332647818bb3eadf7bf751edecfb58dd764195a1efef2e45_left.png,1,,valid
15510,001748.jpg,61038,right,raw/eyes/016070293176ec929a4b2adbd766d81fdd1ca5d5b4751c6ad27e24e7d4bb6cc4_right.png,1,,valid
13459,000723.jpg,60013,left,raw/eyes/1be5ac3c3eaefe093033201c27f8dab42fa6a959e7735087582de35836a65aba_left.png,1,,valid
13659,000823.jpg,60113,left,raw/eyes/09e51df7e850a1d54dfecdfae94632d7268911c3423f013ccc68815fcd5bf497_left.png,1,,valid
12766,000376.jpg,59666,right,raw/eyes/0f2d2b7aacc89ff9e69903331104c56910284c94b756fdd4ebf6a8d27e9f2877_right.png,0,blur,valid
14586,001286.jpg,60576,right,raw/eyes/14e620cfaf61085b72da5c54300d9e6685c5d771e6918939db89f5c66872524c_right.png,0,blur,valid
14575,001281.jpg,60571,left,raw/eyes/024b841d461a56f6874db7defd5b8994927a32e1c9d13d7410976c704679ee7a_left.png,1,,valid
14502,001244.jpg,60534,right,raw/eyes/1d0d17e6db9f11e63f4a41d0de8a5aad039c79eb26fd05305a81ff08677801fa_right.png,1,,valid
14122,001054.jpg,60344,right,raw/eyes/1aef6ba359a8a459a6237ff69b9708991a760556142340855216cedbf268cbc1_right.png,1,,valid
13762,000874.jpg,60164,right,raw/eyes/137344fa5e86db499493edc90dd42010535c2b94952d8dc4792548c4d981599f_right.png,1,,valid
17430,002708.jpg,61998,right,raw/eyes/06eb7929c40eb4b5f631e3c12899bb4d62f1d40c163cbeddb7502336fafa1e02_right.png,1,,valid
15394,001690.jpg,60980,right,raw/eyes/1c26b8fd344b8f1b7f927bd5174f39ae0b4d509ba1a381181c11e191449906fa_right.png,1,,valid
12598,000292.jpg,59582,right,raw/eyes/029f17aa5879336bd2f16e157d72e8a93a92b4c686f410d7c89c88209981b4fc_right.png,1,,valid
14556,001271.jpg,60561,right,raw/eyes/0ad3f117a09f0b3a7f89828aa36d6220833a090b0fe31656d353d0137a95df0d_right.png,1,,valid
17750,002868.jpg,62158,right,raw/eyes/0079bf0c408e67e24bcac7e85a9226ff181450345ff4ba12e700b27ea8f47ffc_right.png,0,sun_glasses,valid
15232,001609.jpg,60899,right,raw/eyes/19430890cfb513064d1da8790fea40624cdd6da19f548c7a15dd995b27dea7ef_right.png,0,closed,valid
17380,002683.jpg,61973,right,raw/eyes/1aee49a9befe7d86c80c29fbc78521bd19aa90270c1d5b010080601c71d4db47_right.png,1,,valid
12589,000288.jpg,59578,left,raw/eyes/0a7eb6fcb922921db9aa75a3e4dd44224cb9cd9720ffe808d0bbb0a4f6c2f4c1_left.png,1,,valid
16758,002372.jpg,61662,right,raw/eyes/12dac5c70bae2a3793e83219bab4a6b85b404b3b95520603f9df48799a643c81_right.png,0,reflection,valid
16001,001994.jpg,61284,left,raw/eyes/0343637d888e4cc227ec976d2942d8e0944078d3ecbd1c6f6e967cf3c5c91ef3_left.png,1,,valid
15203,001595.jpg,60885,left,raw/eyes/0693229306ed3651bd1bb89d99053bb5b7a4652189eb357b61769a8445665abd_left.png,1,,valid
17419,002703.jpg,61993,left,raw/eyes/0b2227f59fec2bbcac513394f7b68d6bd476cbe91094d27144fe7e9f3686acba_left.png,1,,valid
17274,002630.jpg,61920,right,raw/eyes/10b7301c25e4d30978fbcb66c5ac1c15aae03697d0ccaac1f5afab0ced8fad10_right.png,0,reflection,valid
14806,001396.jpg,60686,right,raw/eyes/0bfa42e8e3210f455cbc70bc0dc8498ce8c5be27db6108223f388525e348b6e9_right.png,1,,valid
17224,002605.jpg,61895,right,raw/eyes/13c69018b2b060ca7e8786fcae866b0239d78c9dec897c32fc1feb7766e6997d_right.png,1,,valid
15659,001823.jpg,61113,left,raw/eyes/0bcf4dfc7b892274ef4c5f1604acdb4e752981b7020706e96139d4f25746f1c0_left.png,0,blur,valid
16134,002060.jpg,61350,right,raw/eyes/034f1b581b400ad808540e1071974b43ece4e822e8a2c38d5798baa0b47f298b_right.png,0,blur,valid
14540,001263.jpg,60553,right,raw/eyes/1c4f399ce24b44626be85adb742fcaf8fdc71a504985e1ff258c80ec2390f9a6_right.png,0,closed,valid
13263,000625.jpg,59915,left,raw/eyes/074dd0fc9649e1f52d2f4638ff0c6fa84a7ff0c73b1092d75912c517673870b2_left.png,0,blur,valid
12930,000458.jpg,59748,right,raw/eyes/1a6a5dfa97dfc889bc7be6f283c3af0e63c138df5fef4182e883370e512310b7_right.png,0,closed,valid
14543,001265.jpg,60555,left,raw/eyes/06224912d395e3d278ffb63a5799f12d144f583a0be6c22717603daa146bd571_left.png,1,,valid
17563,002775.jpg,62065,left,raw/eyes/0e9f6861c69cdda81884897a5a220a539228bd899e40ce86296a2380157e4179_left.png,1,,valid
16890,002438.jpg,61728,right,raw/eyes/0c76717a93f4b00b6d9efcc45da95605baef90409e67896df62deadcf4173563_right.png,0,reflection,valid
12966,000476.jpg,59766,right,raw/eyes/07a1906620e0d44416a6c5f400136e446e0e4d517861cbba40e1a09ae6761f0a_right.png,1,,valid
14566,001276.jpg,60566,right,raw/eyes/00c46f83d574109dd44d9eafc38c59b81d8db4759df6b6bd695809c7c748dc73_right.png,1,,valid
14576,001281.jpg,60571,right,raw/eyes/024b841d461a56f6874db7defd5b8994927a32e1c9d13d7410976c704679ee7a_right.png,1,,valid
15594,001790.jpg,61080,right,raw/eyes/19cdd56e7999f364413da7f2ec634138237f884771692812f4f839231acec8a9_right.png,1,,valid
12807,000397.jpg,59687,left,raw/eyes/1607acf9a1d34e3cd60c37f10ce6ab99188b35725181bdb0ceeb29829182abb2_left.png,1,,valid
15608,001797.jpg,61087,right,raw/eyes/090b13e5f17fc7767bdfcfae8b163fbe74f57ae164597c320abb980af30f3cb2_right.png,1,,valid
13945,000966.jpg,60256,left,raw/eyes/11f39159b9426d4fb74ea94c729fb38172270703880fe024aedac79b13bfcd3e_left.png,1,,valid
17454,002720.jpg,62010,right,raw/eyes/0013b78c8c6a5bd274345f9e04b008a0af9619b32c9d5637e1978e947c5e1994_right.png,1,,valid
12946,000466.jpg,59756,right,raw/eyes/0f19702d9877db32787b3e5d1347dc1855d3c26706eb2c242dab9d79d7d6e1e8_right.png,1,,valid
16328,002157.jpg,61447,right,raw/eyes/1039f9f1998334fa09fe83502c0024aa041f00baf5b364d9a41d940e839d52a1_right.png,0,side_eye,valid
13053,000520.jpg,59810,left,raw/eyes/193e9a7655c41b93a6f481a5f858d6c3bf4ba63a1dce4a81e120fcb39859afa9_left.png,0,sun_glasses,valid
18014,003000.jpg,62290,right,raw/eyes/1cef96bf4e11ccdf1ec56d2eede74ad333caeaac05ae0dc1eaaaf9ecb5f3b4f3_right.png,1,,valid
15544,001765.jpg,61055,right,raw/eyes/008e152dbdf4b1c18f6fa573fe371d1036a6766522f9ab01ce46304b8a6031a8_right.png,0,closed,valid
13014,000500.jpg,59790,right,raw/eyes/1a518a1e39884014ef1105f8f37a04def9dcb378fcc5542dacc07511a5c728d9_right.png,0,reflection,valid
12929,000458.jpg,59748,left,raw/eyes/1a6a5dfa97dfc889bc7be6f283c3af0e63c138df5fef4182e883370e512310b7_left.png,0,closed,valid
13185,000586.jpg,59876,left,raw/eyes/0255349e7691bb9208a57a39cf4814244e9587fb6002b8860de3b765fe44f363_left.png,1,,valid
12464,000225.jpg,59515,right,raw/eyes/0fc6dd0598e82e5da360ee43b0331a763326b10eebbdfbfa7d25a3524ddccf4c_right.png,1,,valid
16407,002197.jpg,61487,left,raw/eyes/0d396003216c898a54bd11fa73e5861daaeab738a4495584097b4c60b32b4a75_left.png,0,blur,valid
18066,003026.jpg,62316,right,raw/eyes/0e519fb40e337ef95aa7550e23918dae794d11bed43943dedef7dbdfebd4b399_right.png,1,,valid
17520,002753.jpg,62043,right,raw/eyes/0344844b699826cdd1608c756bf2f719a7d81168845a2d0aa50e067af5cafbc1_right.png,1,,valid
13728,000857.jpg,60147,right,raw/eyes/14d8e319daf0d9cd6b15d7e2babfec35915207b9d7eb06641410667bc6170cd7_right.png,1,,valid
16130,002058.jpg,61348,right,raw/eyes/10f45fd1c9d767e77e1a7c081737c80446dde2a7fefc95077a6c6ee73a85f8e4_right.png,1,,valid
15305,001646.jpg,60936,left,raw/eyes/04735eb867dc4968a715f9e2a982465d4ffa205b1bfa4e91f565ce142be612d6_left.png,0,blur,valid
14184,001085.jpg,60375,right,raw/eyes/1565a797eb6a0b0c4687dec5ec5dcfdbe127b47915b241e41a08424db3d900d5_right.png,1,,valid
15784,001885.jpg,61175,right,raw/eyes/0ba3e9c7fc4ed1bec27e9351d14d41b6d5176d4d04d271ba06726eb474380b6c_right.png,1,,valid
16838,002412.jpg,61702,right,raw/eyes/1b19c58c2dafe53b2ec1881a5f74c83fa13569cc11a4ab60beae3acbd2a643b6_right.png,0,reflection,valid
12056,000021.jpg,59311,right,raw/eyes/0d206544c0d47e580ee551a556c088d1a426c8e2d8a979b5bc63654031d0565e_right.png,0,blur,valid
13183,000585.jpg,59875,left,raw/eyes/03712813fbb5bfb62af2003905f3c05a964b9c064dea08bec57f7fe88b8cf8ee_left.png,1,,valid
